2776.3916015625,-2445.9912109375,13.63644695282
2776.302734375,-2465.4873046875,13.636467933655
2794.921875,-2483.4482421875,13.641567230225
2776.123046875,-2504.1513671875,13.633953094482
2743.7646484375,-2452.8408203125,13.86225605011
2799.1015625,-2393.4853515625,13.95600605011
-2457.4091796875,777.58203125,35.171875
2776.4013671875,-2408.6435546875,13.648777008057
2786.978515625,-2428.1826171875,13.633860588074
2505.9169921875,-2454.0302734375,17.882808685303
2513.732421875,-2417.6318359375,17.882808685303
2430.7978515625,-2467.2958984375,13.632326126099
2503.6875,-2640.958984375,13.86225605011
2156.107421875,-2667.9794921875,17.882808685303
2522.244140625,-2207.9345703125,17.357162475586
2582.486328125,-2207.126953125,17.357162475586
2707.0185546875,-2188.779296875,13.546875
2588.0048828125,-2192.29296875,13.546875
2198.08984375,-2412.8046875,13.546875
-2717.859375,197.87109375,4.3418498039246
-2729.1767578125,72.939453125,4.3359375
-2742.349609375,129.5283203125,4.5390625
2210.150390625,-2205.2861328125,15.171091079712
2160.1572265625,-2232.23828125,13.305326461792
2167.23046875,-2264.46875,13.309000968933
2222.744140625,-2273.068359375,14.764669418335
2272.5087890625,-2264.4091796875,14.764669418335
-2528.4912109375,-20.396484375,16.421875
2094.72265625,-2155.9580078125,13.6328125
-2492.84375,155.6650390625,8.4730567932129
-2489.359375,94.734375,25.6171875
1984.5498046875,-2155.3212890625,13.546875
2163.51953125,-1988.986328125,14.133599281311
2228.294921875,-2060.638671875,13.546875
2201.482421875,-1969.498046875,13.78413105011
2225.234375,-2040.5390625,17.271224975586
-2562.443359375,323.0859375,10.5625
2371.6875,-2114.6640625,27.1796875
-2498.576171875,315.3271484375,29.1328125
2512.251953125,-2073.181640625,26.5546875
1856.962890625,-2336.6005859375,13.546875
1840.83203125,-2638.27734375,13.546875
2133.15234375,-2410.599609375,13.546875
1683.9970703125,-2006.8037109375,14.129119873047
-2312.7890625,-81.3466796875,35.3203125
-2151.6669921875,-147.22265625,36.467098236084
-2138.875,-247.572265625,36.515625
-2181.48828125,-205.2939453125,36.515625
-2109.4970703125,1.3935546875,35.3203125
-2026.8974609375,67.322265625,28.691593170166
-2102.4658203125,-16.56640625,35.3203125
2014.154296875,-2142.572265625,13.546875
-2135.8994140625,260.365234375,35.416137695312
-2060.3955078125,254.4658203125,37.178237915039
-2038.4873046875,171.05078125,28.8359375
2517.330078125,-1975.669921875,15.806817054749
2490.5400390625,-1975.6357421875,15.806816101074
2440.1650390625,-1970.5771484375,13.546875
-2054.3291015625,309.2421875,41.864288330078
-1942.6982421875,271.9892578125,41.047080993652
-1905.5556640625,220.7880859375,35.15625
2440.7470703125,-1899.701171875,13.553356170654
-1811.0859375,-228.443359375,18.375
-1890.5712890625,-205.8447265625,14.304314613342
-1812.966796875,-136.107421875,6.1635961532593
-1864.2919921875,-145.5126953125,11.8984375
-1723.8125,-115.4794921875,3.5489187240601
-1577.10546875,25.8125,17.328125
-1699.376953125,76.025390625,3.5546875
-1639.8642578125,-35.89453125,3.8062529563904
-2094.9404296875,-104.001953125,35.3203125
-1979.365234375,426.9423828125,24.620567321777
2107.96484375,-1876.0947265625,13.546875
