-1115.7578125,-1638.9384765625,76.3671875
-2635.875,714.337890625,27.943759918213
-1976.5029296875,427.15625,24.657264709473
-1354.087890625,2058.705078125,53.1171875
-1513.001953125,1978.2646484375,48.421875
-1513.3935546875,1971.8173828125,48.421875
-1504.04296875,1972.1533203125,48.421875
-1052.4267578125,1547.734375,33.437610626221
-641.3017578125,2715.2802734375,72.375
-624.716796875,2709.775390625,72.375
-604.4365234375,2715.7958984375,72.72306060791
-439.6220703125,2228.0205078125,43.109375
-377.25390625,2242.3759765625,42.618461608887
-375.56640625,2257.8310546875,43.06192779541
-400.951171875,2200.44140625,42.4296875
-392.611328125,2486.23828125,41.372394561768
-12.3974609375,2346.7666015625,24.140625
578.787109375,1224.7607421875,11.711267471313
572.88671875,1221.32421875,11.711267471313
639.8046875,1236.189453125,11.701827049255
418.4423828125,1165.1923828125,7.887414932251
407.7529296875,1162.9384765625,7.9095220565796
300.62890625,1141.271484375,9.1374855041504
-1078.2314453125,-1154.40625,129.21875
-1065.3251953125,-1157.4287109375,129.21875
-1036.728515625,-1185.537109375,129.21875
-1061.1689453125,-1205.46875,129.75645446777
-951.060546875,-530.763671875,25.953638076782
-914.5185546875,-533.6328125,25.953638076782
-923.6982421875,-497.7255859375,26.765625
-347.9560546875,-1045.6669921875,59.8125
-350.033203125,-1036.1044921875,59.6640625
-382.6474609375,-1040.46484375,58.928451538086
-385.662109375,-1153.30859375,69.518951416016
-382.6884765625,-1438.8076171875,26.14489364624
-382.8759765625,-1426.30078125,26.293727874756
-401.7822265625,-1419.7373046875,26.328125
-78.4384765625,-1169.9111328125,2.1367826461792
-68.74609375,-1545.6875,3.0043075084686
-102.8818359375,-1575.30859375,2.6171875
-91.2294921875,-1592.5517578125,3.0043075084686
-418.8896484375,-1759.2001953125,6.21875
-282.98046875,-2174.5419921875,28.661544799805
-265.767578125,-2213.1220703125,29.041954040527
-39.7099609375,-2493.8671875,36.6484375
-27.7490234375,-2485.369140625,36.6484375
-13.517578125,-2500.9833984375,36.655464172363
-17.583984375,-2527.06640625,36.655464172363
24.4990234375,-2646.6298828125,40.464256286621
33.4814453125,-2649.908203125,40.728469848633
-1562.140625,-2733.275390625,48.743457794189
-1623.455078125,-2693.2626953125,48.742660522461
-2070.529296875,-2317.3115234375,30.731250762939
-2075.9306640625,-2312.3330078125,31.13125038147
-2191.921875,-2255.1806640625,33.3203125
-2198.93359375,-2243.5791015625,33.3203125
-2409.8232421875,-2189.9716796875,34.0390625
-2816.1865234375,-1530.6953125,140.84375
-1864.6572265625,-1559.265625,22.2109375
-1424.2744140625,-1478.6591796875,105.03207397461
-1438.732421875,-1544.6201171875,102.18502807617
-1462.2158203125,-1582.9296875,101.7578125
-1449.9501953125,-1459.2919921875,101.7578125
-607.5927734375,-1073.896484375,23.499340057373
-594.6728515625,-1057.0361328125,23.355651855469
-576.5341796875,-1032.095703125,23.832122802734
-574.740234375,-1484.22265625,14.34375
-1634.10546875,-2232.53515625,31.4765625
-1115.6142578125,-1637.23828125,76.3671875
-568.48046875,-1482.4150390625,10.008075714111
-746.8447265625,-131.2373046875,65.835411071777
-758.3359375,-131.5419921875,65.835411071777
-548.3115234375,-75.208984375,62.859375
-542.7138671875,-60.947265625,62.9921875
-545.4716796875,-196.5,78.413536071777
-561.58984375,-176.9716796875,78.413543701172
-487.962890625,-168.33984375,78.2109375
-473.134765625,-168.4306640625,78.2109375
-59.7998046875,84.2744140625,3.1171875
-48.4873046875,27.51953125,6.484375
-20.6171875,81.9970703125,3.1096496582031
-89.615234375,-54.6318359375,3.1171875
-120.4091796875,-102.11328125,3.1180820465088
-70.751953125,-98.4501953125,3.1180820465088
-59.31640625,48.4609375,6.4765625
-66.6845703125,38.744140625,6.4760594367981
-144.732421875,-50.1650390625,3.1171875
-61.4541015625,32.8349609375,3.1102695465088
-109.1025390625,-3.560546875,3.1171875
-70.8857421875,37.3623046875,3.1102695465088
-52.908203125,56.3974609375,3.1102695465088
-35.3310546875,52.841796875,3.109375
-91.349609375,-24.6943359375,3.1171875
-74.087890625,-109.162109375,3.1180820465088
-144.634765625,-96.06640625,3.1180820465088
-144.7724609375,-86.36328125,3.1180820465088
374.4228515625,-116.408203125,1.2477531433105
357.5263671875,-116.6533203125,1.2581691741943
354.2265625,-116.6494140625,1.260570526123
867.8134765625,-24.603515625,64.0390625
869.24609375,-16.4560546875,63.1953125
1918.212890625,173.666015625,37.269790649414
1914.94140625,152.7763671875,37.230663299561
1932.447265625,146.6201171875,37.28125
1568.1416015625,29.9248046875,24.1640625
1566.48828125,23.4306640625,24.1640625
1549.2861328125,13.6142578125,24.143926620483
1540.6923828125,12.3232421875,24.136585235596
1539.20703125,18.298828125,24.140625
1547.556640625,21.19140625,24.140625
1513.83203125,19.08984375,24.140625
1512.51171875,9.712890625,24.140625
1519.1669921875,14.900390625,24.140625
1546.9169921875,-34.158203125,21.302310943604
1553.822265625,-24.1748046875,21.377689361572
1050.8388671875,-313.5302734375,73.99308013916
1040.072265625,-299.3740234375,73.99308013916
1051.3291015625,-287.40234375,73.99308013916
1024.8525390625,-313.1611328125,73.99308013916
1012.921875,-298.2265625,73.99308013916
1013.6298828125,-286.1455078125,73.99308013916
-1450.9267578125,-551.0439453125,14.472577095032
-1449.3095703125,-530.77734375,14.452227592468
-1436.091796875,-516.1376953125,14.467776298523
-1413.7158203125,-531.5478515625,14.475408554077
-1415.361328125,-505.888671875,14.451160430908
-1396.3447265625,-513.2998046875,14.507756233215
-1381.91796875,-505.462890625,14.472045898438
-1395.23046875,-493.1162109375,14.431522369385
-1377.6865234375,-473.05859375,14.474133491516
-1323.7177734375,-44.2451171875,14.164378166199
-1304.2529296875,-21.0869140625,14.188070297241
-1304.4951171875,-49.560546875,14.198530197144
-1311.2958984375,-56.859375,14.202187538147
-1295.626953125,7.8335938453674,15.042895317078
-1293.5595703125,6.5181641578674,19.549945831299
-1293.978515625,9.5689449310303,24.343912124634
-1288.984375,10.68515586853,24.345178604126
-1262.4443359375,456.900390625,7.2654671669006
-1292.265625,436.955078125,7.2975873947144
-1229.5482177734,449.1953125,7.9427042007446
-1232.9534912109,448.0888671875,12.450651168823
-1228.7064208984,446.8740234375,17.248620986938
-1228.0755615234,441.9150390625,17.246257781982
-1235.8470458984,444.1083984375,17.253734588623
-1541.79296875,476.45742797852,16.073436737061
-1531.3505859375,373.5693359375,7.5124998092651
-1547.9072265625,364.53515625,7.5124998092651
-1551.974609375,373.2880859375,7.5124998092651
-1551.1217041016,374.29550170898,12.340624809265
-1551.9556884766,374.30819702148,16.936752319336
-1562.9752197266,369.15390014648,16.577289581299
-1551.5240478516,374.29647827148,21.406593322754
-1470.869140625,312.986328125,7.2634677886963
-1468.4921875,319.1376953125,7.2395310401917
-1452.939453125,312.2734375,7.2644929885864
-1449.3388671875,319.7861328125,7.2360606193542
1717.95703125,1622.2109375,10.114353179932
1687.6767578125,1602.3310546875,10.901684761047
1677.17578125,1604.373046875,10.896184921265
1695.2109375,1657.1787109375,11.215123176575
1681.2138671875,1675.7646484375,11.150359153748
1667.451171875,1696.64453125,11.080993652344
1661.7958984375,1658.22265625,11.209833145142
1652.8544921875,1676.4462890625,11.154596328735
1636.59375,1662.904296875,11.156060218811
1629.244140625,1658.4501953125,11.207427024841
1607.8642578125,1654.4501953125,11.17921257019
1622.064453125,1683.2412109375,11.140899658203
1534.486328125,1732.458984375,10.866240501404
1554.4384765625,1733.26171875,10.875593185425
1543.431640625,1705.798828125,10.891444206238
1534.740234375,1766.82421875,10.866087913513
1551.8115234375,1739.5390625,10.895566940308
1540.2626953125,1741.974609375,10.888736724854
