262.764832, 1807.691040, 25.498508
279.067566, 1835.445923, 17.648058
267.197845, 1895.246948, 25.498508
234.433823, 1934.568970, 33.898438
161.249344, 1932.880737, 33.898438
102.462929, 1934.418213, 34.475166
141.705780, 1875.541504, 17.843418
211.176819, 1811.296021, 22.032812
348.888184, 1922.095337, 20.482353
341.729370, 1934.816895, 17.668751
349.937256, 1960.871826, 17.668751
355.343628, 2029.339600, 30.278196
283.355896, 2033.920288, 17.640625
224.360199, 1858.838745, 13.146959
242.938187, 1859.435669, 14.084012
260.592987, 1859.700195, 8.757813
241.985641, 1846.193359, 8.757813
251.336868, 1802.106445, 7.414063
274.745911, 1816.088379, 1.007813
278.246613, 1839.778076, 7.828125
218.962845, 1931.690674, -2.303302
255.250351, 1933.160645, -2.303274
249.585159, 1957.246826, -2.509375
228.734589, 1962.066284, 2.816825
205.894791, 1971.417969, 2.600000
209.600555, 1955.511230, 2.506018
235.406754, 1939.771240, -14.293982
240.736771, 1937.884155, -14.293982
186.886337, 2082.601074, 30.278196
186.563538, 2082.343994, 38.678123
363.35025024414, 1915.6174316406, 16.668750762939
356.46200561523, 1934.7969970703, 16.668750762939
337.7746887207, 1937.4045410156, 16.668750762939
345.74270629883, 1947.5231933594, 16.668750762939
354.83782958984, 1952.3227539063, 16.668750762939
355.02487182617, 1967.3480224609, 16.668750762939
360.46411132813, 2016.8123779297, 21.640625
350.48541259766, 2036.0308837891, 21.640625
317.21884155273, 2028.9566650391, 16.640625
284.42614746094, 1972.48828125, 16.640625
270.13507080078, 1972.6302490234, 16.640625
207.69175720215, 1860.1372070313, 12.140625
239.24600219727, 1863.9569091797, 10.4609375
248.6808013916, 1854.3780517578, 7.7733745574951
264.80548095703, 1816.2935791016, 0.0078125
235.06922912598, 1801.5694580078, 6.4140625
236.60453796387, 1828.9046630859, 6.4140625
220.59596252441, 1819.5023193359, 5.4140625
-1543.619995, 472.973907, 23.278126
-1530.752563, 426.269165, 12.978414
-1423.180786, 491.596191, 18.382353
-1293.748901, 506.063660, 18.382353
-1328.443237, 496.661926, 21.250000
-1257.087402, 450.263855, 7.187500
-1218.733887, 454.715942, 5.800000
-1388.743896, 426.760986, 6.668750
-1451.986816, 424.252716, 1.095950
-1447.553223, 386.704529, 1.068750
-1380.417358, 392.467957, 14.701863
-1474.439331, 368.721893, 7.187500
-1457.839600, 341.600464, 7.187500
-1447.428711, 359.455933, 1.068750
-1344.747925, 341.819427, 7.187500
-1405.833618, 262.597076, 2.982353
-1431.869629, 263.403107, 2.868750
-1442.704834, 286.336304, 2.868750
-1552.028687, 270.777008, 7.187500
-1608.016968, 286.378601, 7.181819
-1578.411255, 308.419922, 12.842992
-1574.599243, 312.468750, 12.842992
-1563.863403, 315.020935, 7.187500
-1644.911987, 302.632507, 7.187500
-1542.545776, 371.933533, 7.187500
-1555.780762, 473.955872, 7.284131
-1389.463013, 496.112701, 3.039063
-1375.056396, 496.040222, 3.039063
-1372.289429, 499.893524, 11.195313
-1336.397827, 502.774658, 11.301562
-1322.581177, 489.429993, 11.195313
-1292.719727, 498.320709, 11.195313
-1484.2679443359, 458.83779907227, 7.1875
-1430.1405029297, 508.56558227539, 3.0390625
-1414.5623779297, 492.07843017578, 3.0390625
-1416.82421875, 511.05242919922, 3.0390625
-1394.2104492188, 509.02267456055, 3.0390625
-1378.7095947266, 506.8493347168, 3.0390625
-1363.4078369141, 496.11056518555, 11.202690124512
-1352.0531005859, 494.55813598633, 11.1953125
-1344.4984130859, 502.86428833008, 18.234375
-1303.6614990234, 507.11987304688, 18.234375
-1273.1971435547, 491.68487548828, 18.234375
-1256.1602783203, 499.25317382813, 18.234375
-1291.2559814453, 483.46142578125, 1.17742538452148
-1334.1781005859, 447.14544677734, 7.1875
-1334.5865478516, 412.56805419922, 7.1936259269714
-1331.7143554688, 377.02258300781, 7.1875
-1385.708984375, 373.48974609375, 8.0973472595215
-1462.0411376953, 378.43499755859, 7.1875
-1471.9073486328, 415.23596191406, 7.1875
1578.2116699219, -1634.7039794922, 13.562376022339
1610.332275, -1719.701660, 6.218750
1527.367310, -1659.232300, 6.218750
1554.133667, -1675.610107, 16.195313
1442.017944, -1584.249023, 13.546875
1549.476074, -1669.360352, 13.564316
1554.342407, -1675.903809, 16.195313
1508.861084, -1671.359863, 13.046875
1543.103271, -1615.367676, 13.382813
1605.102783, -1604.826538, 13.519038
1468.5911865234, -1612.3858642578, 14.039297103882
1456.1232910156, -1645.6225585938, 14.046875
1548.5710449219, -1697.6614990234, 13.547842979431
1551.6697998047, -1686.9211425781, 13.552215576172
1550.8128662109, -1662.1666259766, 13.561703681946
1546.095703125, -1607.2401123047, 13.3828125
1571.7905273438, -1605.0609130859, 13.3828125
1600.9566650391, -1628.4061279297, 13.475799560547
1607.8306884766, -1669.5408935547, 6.21875
1585.6990966797, -1688.1889648438, 6.21875
1577.8833007813, -1716.7260742188, 6.21875
1552.5808105469, -1711.4710693359, 6.21875
1528.5876464844, -1684.8115234375, 5.890625
1527.1652832031, -1666.0111083984, 6.21875
1531.4432373047, -1636.8948974609, 6.21875
1549.9959716797, -1640.7517089844, 6.21875
1532.7296142578, -1677.9815673828, 13.3828125
1541.4699707031, -1720.4930419922, 13.55456161499
1606.3570556641, -1705.9373779297, 13.546875
2544.9602050781, 2809.7568359375, 27.8203125
2574.5063476563, 2832.6328125, 19.9921875
2581.4489746094, 2830.1220703125, 14.233337402344
39.038540, 403.248901, 9.906250
70.235222, 424.595367, 9.906250
114.924500, 414.911774, 9.906250
126.676003, 406.924927, 10.001562
160.517761, 423.875488, 9.906250
176.509460, 409.564056, 9.906250
176.466141, 402.628326, 9.906250
32.508053, 402.935425, 16.082352
35.099525, 402.324493, 19.682352
209.991180, 407.034729, 16.989063
-2083.329834, -2872.933350, 16.481251
-2030.927490, -2851.422363, 1.298438
-2005.943237, -2866.955322, 1.298438
-2082.348145, -2845.826660, 16.481251
-2108.763428, -2852.471436, 32.249207
